Biobank,PMID,Title,Abstract,Journal,Year,MeSH_Terms,is_preprint,cluster
Million Veteran Program,38330144,Genetic Analysis of Obstructive Sleep Apnea and Its Relationship with Severe COVID-19.,,Annals of the American Thoracic Society,2024,"Humans; COVID-19; Sleep Apnea, Obstructive; Male; Female; Genome-Wide Association Study; Middle Aged; Mendelian Randomization Analysis; SARS-CoV-2; Risk Factors; Aged; Genetic Predisposition to Disease; Body Mass Index; Hospitalization; Severity of Illness Index; Finland; Polymorphism, Single Nucleotide; Adult",False,4
Million Veteran Program,38476344,Data resource profile: nutrition data in the VA million veteran program.,"The Department of Veterans Affairs (VA) Million Veteran Program (MVP) nutrition data is derived from dietary food/beverage intake information collected through a semiquantitative food frequency questionnaire (SFFQ). Estimates of dietary energy, nutrient, and non-nutritive food components intakes data were derived from an extensively validated SFFQ, which assessed the habitual frequency of consumption of 61 food items, added sugar, fried food frequency, and 21 nutritional supplements over the 12 months preceding questionnaire administration. Complete nutrition data was available for 353,418 MVP participants as of 30 The energy and nutrient data derived from MVP SFFQ are an invaluable resource for Veteran health and research. In conjunction with the MVP Lifestyle Survey, electronic health records, and genomic data, MVP nutrition data may be used to assess nutritional status and related risk factors, disease prevalence, and determinants of health that can provide scientific support for the development of evidence-based public health policy and health promotion programs and services for Veterans and general population.",International journal of population data science,2023,Female; Humans; Male; Aged; Nutritional Status; Veterans; Diet; Energy Intake; Food,False,2
Million Veteran Program,38951900,"Subjective cognitive concerns, APOE ε4, PTSD symptoms, and risk for dementia among older veterans.","Posttraumatic stress disorder (PTSD) and traumatic brain injury (TBI) are associated with self-reported problems with cognition as well as risk for Alzheimer's disease and related dementias (ADRD). Overlapping symptom profiles observed in cognitive disorders, psychiatric disorders, and environmental exposures (e.g., head injury) can complicate the detection of early signs of ADRD. The interplay between PTSD, head injury, subjective (self-reported) cognitive concerns and genetic risk for ADRD is also not well understood, particularly in diverse ancestry groups. Using data from the U.S. Department of Veterans Affairs (VA) Million Veteran Program (MVP), we examined the relationship between dementia risk factors (APOE ε4, PTSD, TBI) and subjective cognitive concerns (SCC) measured in individuals of European (n = 140,921), African (n = 15,788), and Hispanic (n = 8,064) ancestry (EA, AA, and HA, respectively). We then used data from the VA electronic medical record to perform a retrospective survival analysis evaluating PTSD, TBI, APOE ε4, and SCC and their associations with risk of conversion to ADRD in Veterans aged 65 and older. PTSD symptoms (B = 0.50-0.52, p < 1E-250) and probable TBI (B = 0.05-0.19, p = 1.51E-07 - 0.002) were positively associated with SCC across all three ancestry groups. APOE ε4 was associated with greater SCC in EA Veterans aged 65 and older (B = 0.037, p = 1.88E-12). Results of Cox models indicated that PTSD symptoms (hazard ratio [HR] = 1.13-1.21), APOE ε4 (HR = 1.73-2.05) and SCC (HR = 1.18-1.37) were positively associated with risk for ADRD across all three ancestry groups. In the EA group, probable TBI also contributed to increased risk of ADRD (HR = 1.18). The findings underscore the value of SCC as an indicator of ADRD risk in Veterans 65 and older when considered in conjunction with other influential genetic, clinical, and demographic risk factors.",Alzheimer's research & therapy,2024,"Aged; Aged, 80 and over; Female; Humans; Male; Apolipoprotein E4; Brain Injuries, Traumatic; Dementia; Retrospective Studies; Risk Factors; Stress Disorders, Post-Traumatic; United States; Veterans",False,6
Million Veteran Program,37938835,Correlates of Risk for Disinhibited Behaviors in the Million Veteran Program Cohort.,"Many psychiatric outcomes share a common etiologic pathway reflecting behavioral disinhibition, generally referred to as externalizing (EXT) disorders. Recent genome-wide association studies (GWASs) have demonstrated the overlap between EXT disorders and important aspects of veterans' health, such as suicide-related behaviors and substance use disorders (SUDs). To explore correlates of risk for EXT disorders within the Veterans Health Administration (VA) Million Veteran Program (MVP). A series of phenome-wide association studies (PheWASs) of polygenic risk scores (PGSs) for EXT disorders was conducted using electronic health records. First, ancestry-specific PheWASs of EXT PGSs were conducted in the African, European, and Hispanic or Latin American ancestries. Next, a conditional PheWAS, covarying for PGSs of comorbid psychiatric problems (depression, schizophrenia, and suicide attempt; European ancestries only), was performed. Lastly, to adjust for unmeasured confounders, a within-family analysis of significant associations from the main PheWAS was performed in full siblings (European ancestries only). This study included the electronic health record data from US veterans from VA health care centers enrolled in MVP. Analyses took place from February 2022 to August 2023 covering a period from October 1999 to January 2020. PGSs for EXT, depression, schizophrenia, and suicide attempt. Phecodes for diagnoses derived from the International Statistical Classification of Diseases, Ninth and Tenth Revisions, Clinical Modification, codes from electronic health records. Within the MVP (560 824 patients; mean [SD] age, 67.9 [14.3] years; 512 593 male [91.4%]), the EXT PGS was associated with 619 outcomes, of which 188 were independent of risk for comorbid problems or PGSs (from odds ratio [OR], 1.02; 95% CI, 1.01-1.03 for overweight/obesity to OR, 1.44; 95% CI, 1.42-1.47 for viral hepatitis C). Of the significant outcomes, 73 (11.9%) were significant in the African results and 26 (4.5%) were significant in the Hispanic or Latin American results. Within-family analyses uncovered robust associations between EXT PGS and consequences of SUDs, including liver disease, chronic airway obstruction, and viral hepatitis C. Results of this cohort study suggest a shared polygenic basis of EXT disorders, independent of risk for other psychiatric problems. In addition, this study found associations between EXT PGS and diagnoses related to SUDs and their sequelae. Overall, this study highlighted the potential negative consequences of EXT disorders for health and functioning in the US veteran population.",JAMA psychiatry,2024,"Humans; Male; Aged; Veterans; Cohort Studies; Genome-Wide Association Study; Schizophrenia; Substance-Related Disorders; Hepatitis, Viral, Human",False,0
Million Veteran Program,38804128,Meta-Analysis of Genome-Wide Association Studies Reveals Genetic Mechanisms of Supraventricular Arrhythmias.,"Substantial data support a heritable basis for supraventricular tachycardias, but the genetic determinants and molecular mechanisms of these arrhythmias are poorly understood. We sought to identify genetic loci associated with atrioventricular nodal reentrant tachycardia (AVNRT) and atrioventricular accessory pathways or atrioventricular reciprocating tachycardia (AVAPs/AVRT). We performed multiancestry meta-analyses of genome-wide association studies to identify genetic loci for AVNRT (4 studies) and AVAP/AVRT (7 studies). We assessed evidence supporting the potential causal effects of candidate genes by analyzing relations between associated variants and cardiac gene expression, performing transcriptome-wide analyses, and examining prior genome-wide association studies. Analyses comprised 2384 AVNRT cases and 106 489 referents, and 2811 AVAP/AVRT cases and 1,483 093 referents. We identified 2 significant loci for AVNRT, which implicate  Our findings highlight gene regions associated with ion channel function (AVAP/AVRT), as well as cardiac development and the sarcomere (AVAP/AVRT and AVNRT) as important potential effectors of supraventricular tachycardia susceptibility.",Circulation. Genomic and precision medicine,2024,"Humans; Genome-Wide Association Study; Tachycardia, Supraventricular; Genetic Predisposition to Disease; Tachycardia, Atrioventricular Nodal Reentry; Polymorphism, Single Nucleotide; Connectin; Transcriptome",False,1
Million Veteran Program,37358378,Exploring Interactions Between Traumatic Brain Injury History and Gender on Medical Comorbidities in Military Veterans: An Epidemiological Analysis in the VA Million Veteran Program.,"Epidemiological studies of medical comorbidities and possible gender differences associated with traumatic brain injury (TBI) are limited, especially among military veterans. The purpose of this study was to examine relationships between TBI history and a wide range of medical conditions in a large, national sample of veterans, and to explore interactions with gender. Participants of this cross-sectional epidemiological study included 491,604 veterans (9.9% TBI cases; 8.3% women) who enrolled in the VA Million Veteran Program (MVP). Outcomes of interest were medical comorbidities (i.e., neurological, mental health, circulatory, and other medical conditions) assessed using the MVP Baseline Survey, a self-report questionnaire. Logistic regression models adjusting for age and gender showed that veterans with TBI history consistently had significantly higher rates of medical comorbidities than controls, with the greatest differences observed across mental health (odds ratios [ORs] = 2.10-3.61) and neurological (ORs = 1.57-6.08) conditions. Similar patterns were found when evaluating men and women separately. Additionally, significant TBI-by-gender interactions were observed, particularly for mental health and neurological comorbidities, such that men with a history of TBI had greater odds of having several of these conditions than women with a history of TBI. These findings highlight the array of medical comorbidities experienced by veterans with a history of TBI, and illustrate that clinical outcomes differ for men and women with TBI history. Although these results are clinically informative, more research is needed to better understand the role of gender on health conditions in the context of TBI and how gender interacts with other social and cultural factors to influence clinical trajectories following TBI. Ultimately, understanding the biological, psychological, and social mechanisms underlying these comorbidities may help with tailoring TBI treatment by gender and improve quality of life for veterans with TBI history.",Journal of neurotrauma,2024,"Male; Humans; Female; Cross-Sectional Studies; Quality of Life; Veterans; Brain Injuries, Traumatic; Comorbidity",False,2
Million Veteran Program,38483390,"Migraine Prevalence, Environmental Risk, and Comorbidities in Men and Women Veterans.","Migraine is a prevalent and debilitating condition that substantially impacts quality of life. Investigating migraine prevalence, associated comorbidities, and potential military service exposures in veterans, focusing on gender differences, is crucial for targeted interventions and management strategies. To determine the prevalence of migraine, associated health comorbidities, and potential military service and environmental exposures among men and women US veterans using a large-scale epidemiological sample from the Million Veteran Program (MVP). This cross-sectional study analyzed self-report survey data from the MVP, a large epidemiological sample of US veterans that was started in 2011 and has ongoing enrollment. Eligible participants were selected from the MVP database in 2023. The study included 491 604 veterans to examine migraine prevalence, health comorbidities, demographic characteristics, military service history, and environmental exposures. Data were analyzed from December 2022 to July 2023. Military service and environmental factors, such as chemical or biological warfare exposure, were considered. The primary outcome was migraine prevalence among men and women veterans, assessed through self-reported diagnoses. Secondary outcomes included the association between migraine and health comorbidities, demographic characteristics, military service history, and environmental exposures. Of the 491 604 veterans included in this study, 450 625 (91.8%) were men and 40 979 (8.2%) were women. The lifetime prevalence of migraine was significantly higher in women (12 324 of 40 979 [30.1%]) than in men (36 816 of 450 625 [8.2%]). Migraine prevalence varied by race and ethnicity, with the highest prevalence in Hispanic or Latinx women (1213 of 3495 [34.7%]). Veterans with migraine reported worse general health, higher levels of pain, increased pain interference with work, a higher likelihood of psychiatric and neurological health conditions, and greater lifetime opioid use. Specific aspects of military service, including service post-September 2001 and deployment in Operation Enduring Freedom and Operation Iraqi Freedom, and environmental factors, including Agent Orange, chemical and biological welfare, and antinerve agent pills history, were significantly associated with migraine prevalence. In this cross-sectional study of migraine, the results highlighted gender differences in migraine prevalence and associated health comorbidities among US veterans. The findings emphasized the need for interdisciplinary approaches to migraine management, increased awareness and education efforts, and population-based screening strategies, particularly for women and Hispanic veterans who are at greater risk. Our findings encourage further research into tailored interventions for specific subpopulations and the impact of military service and environmental exposures on migraine and related health conditions.",JAMA network open,2024,Male; Humans; Female; Veterans; Cross-Sectional Studies; Prevalence; Quality of Life; Migraine Disorders; Pain,False,2
Million Veteran Program,38689001,Genome-wide analysis in over 1 million individuals of European ancestry yields improved polygenic risk scores for blood pressure traits.,"Hypertension affects more than one billion people worldwide. Here we identify 113 novel loci, reporting a total of 2,103 independent genetic signals (P < 5 × 10",Nature genetics,2024,"Female; Humans; Male; Blood Pressure; Genetic Predisposition to Disease; Genetic Risk Score; Genome-Wide Association Study; Hypertension; Multifactorial Inheritance; Polymorphism, Single Nucleotide; Risk Factors",False,2
Million Veteran Program,38870908,Genome-wide association study of the common retinal disorder epiretinal membrane: Significant risk loci in each of three American populations.,"Epiretinal membrane (ERM) is a common retinal condition characterized by the presence of fibrocellular tissue on the retinal surface, often with visual distortion and loss of visual acuity. We studied European American (EUR), African American (AFR), and Latino (admixed American, AMR) ERM participants in the Million Veteran Program (MVP) for genome-wide association analysis-a total of 38,232 case individuals and 557,988 control individuals. We completed a genome-wide association study (GWAS) in each population separately, and then results were meta-analyzed. Genome-wide significant (GWS) associations were observed in all three populations studied: 31 risk loci in EUR subjects, 3 in AFR, and 2 in AMR, with 48 in trans-ancestry meta-analysis. Many results replicated in the FinnGen sample. Several GWS variants associate to alterations in gene expression in the macula. ERM showed significant genetic correlation to multiple traits. Pathway enrichment analyses implicated collagen and collagen-adjacent mechanisms, among others. This well-powered ERM GWAS identified novel genetic associations that point to biological mechanisms for ERM.",Cell genomics,2024,"Humans; Genome-Wide Association Study; Epiretinal Membrane; Female; Genetic Predisposition to Disease; Male; White People; Polymorphism, Single Nucleotide; Black or African American; Genetic Loci; Aged; United States; Hispanic or Latino; Middle Aged",False,6
Million Veteran Program,39158361,Development of electronic health record based algorithms to identify individuals with diabetic retinopathy.,"To develop, validate, and implement algorithms to identify diabetic retinopathy (DR) cases and controls from electronic health care records (EHRs). We developed and validated electronic health record (EHR)-based algorithms to identify DR cases and individuals with type I or II diabetes without DR (controls) in 3 independent EHR systems: Vanderbilt University Medical Center Synthetic Derivative (VUMC), the VA Northeast Ohio Healthcare System (VANEOHS), and Massachusetts General Brigham (MGB). Cases were required to meet 1 of the following 3 criteria: (1) 2 or more dates with any DR ICD-9/10 code documented in the EHR, (2) at least one affirmative health-factor or EPIC code for DR along with an ICD9/10 code for DR on a different day, or (3) at least one ICD-9/10 code for any DR occurring within 24 hours of an ophthalmology examination. Criteria for controls included affirmative evidence for diabetes as well as an ophthalmology examination. The algorithms, developed and evaluated in VUMC through manual chart review, resulted in a positive predictive value (PPV) of 0.93 for cases and negative predictive value (NPV) of 0.91 for controls. Implementation of algorithms yielded similar metrics in VANEOHS (PPV = 0.94; NPV = 0.86) and lower in MGB (PPV = 0.84; NPV = 0.76). In comparison, the algorithm for DR implemented in Phenome-wide association study (PheWAS) in VUMC yielded similar PPV (0.92) but substantially reduced NPV (0.48). Implementation of the algorithms to the Million Veteran Program identified over 62 000 DR cases with genetic data including 14 549 African Americans and 6209 Hispanics with DR. We demonstrate the robustness of the algorithms at 3 separate healthcare centers, with a minimum PPV of 0.84 and substantially improved NPV than existing automated methods. We strongly encourage independent validation and incorporation of features unique to each EHR to enhance algorithm performance for DR cases and controls.",Journal of the American Medical Informatics Association : JAMIA,2024,"Humans; Electronic Health Records; Diabetic Retinopathy; Algorithms; Male; Middle Aged; Female; Case-Control Studies; Aged; International Classification of Diseases; Diabetes Mellitus, Type 2; Diabetes Mellitus, Type 1; Adult",False,2
Million Veteran Program,38429522,"A multi-ancestry genetic study of pain intensity in 598,339 veterans.","Chronic pain is a common problem, with more than one-fifth of adult Americans reporting pain daily or on most days. It adversely affects the quality of life and imposes substantial personal and economic costs. Efforts to treat chronic pain using opioids had a central role in precipitating the opioid crisis. Despite an estimated heritability of 25-50%, the genetic architecture of chronic pain is not well-characterized, in part because studies have largely been limited to samples of European ancestry. To help address this knowledge gap, we conducted a cross-ancestry meta-analysis of pain intensity in 598,339 participants in the Million Veteran Program, which identified 126 independent genetic loci, 69 of which are new. Pain intensity was genetically correlated with other pain phenotypes, level of substance use and substance use disorders, other psychiatric traits, education level and cognitive traits. Integration of the genome-wide association studies findings with functional genomics data shows enrichment for putatively causal genes (n = 142) and proteins (n = 14) expressed in brain tissues, specifically in GABAergic neurons. Drug repurposing analysis identified anticonvulsants, β-blockers and calcium-channel blockers, among other drug groups, as having potential analgesic effects. Our results provide insights into key molecular contributors to the experience of pain and highlight attractive drug targets.",Nature medicine,2024,"Adult; Humans; Chronic Pain; Veterans; Genome-Wide Association Study; Pain Measurement; Quality of Life; Genetic Predisposition to Disease; Polymorphism, Single Nucleotide",False,4
Million Veteran Program,39336717,"A Multivariable Mendelian Randomization Study of Systolic and Diastolic Blood Pressure, Lipid Profile, and Heart Failure Subtypes.","Heart failure (HF) is a significant health burden, with two major clinical subtypes: HF with reduced (HFrEF) and preserved ejection fraction (HFpEF). Blood pressure and lipid profile are established risk factors of HF. We performed univariable and multivariable Mendelian randomization (MR) analyses to assess potential causal effects of blood pressures and lipids on HF subtypes. Genetic instruments for blood pressures and lipids were derived from genome-wide association studies (GWASs) among the European participants of the UK Biobank. GWAS summaries of HFrEF and HFpEF were obtained from the meta-analysis of the European participants from the Million Veteran Program and the Vanderbilt University DNA Databank. Systolic blood pressure exhibited a supportive MR association primarily with HFpEF (odds ratio [OR], 1.14; 95% confidence interval [CI], 1.04-1.23), while diastolic blood pressure had an independent MR association with HFrEF (OR, 1.43; 95% CI, 1.13-1.77). MR associations also supported the observation that higher levels of low-density lipoprotein cholesterol increase the risk for both subtypes (HFrEF OR, 1.10 and 95% CI, 1.05-1.17; HFpEF OR, 1.05 and 95% CI, 1.02-1.09). These findings underscore differences in HF subtype-specific risk profiles and mechanisms, which may lead to different interventional strategies for different HF subtypes.",Genes,2024,"Humans; Mendelian Randomization Analysis; Heart Failure; Blood Pressure; Genome-Wide Association Study; Male; Polymorphism, Single Nucleotide; Female; Lipids; Middle Aged; Stroke Volume; Cholesterol, LDL; Aged; Risk Factors",False,3
Million Veteran Program,39004925,Development and validation of an electronic health record-based algorithm for identifying TBI in the VA: A VA Million Veteran Program study.,The purpose of this study was to develop and validate an algorithm for identifying Veterans with a history of traumatic brain injury (TBI) in the Veterans Affairs (VA) electronic health record using VA Million Veteran Program (MVP) data. Manual chart review (,Brain injury,2024,"Humans; Electronic Health Records; Brain Injuries, Traumatic; Algorithms; Veterans; United States; United States Department of Veterans Affairs; Male; Female; Middle Aged; Adult; Reproducibility of Results",False,0
Million Veteran Program,38688863,X-linked genetic associations in sporadic thoracic aortic dissection.,"The male predominance in sporadic thoracic aortic aneurysm and dissection (TAD) suggests that the X chromosome contributes to TAD, but this has not been tested. We investigated whether X-linked variation-common (minor allele frequency [MAF] ≥0.01) and rare (MAF <0.01)-was associated with sporadic TAD in three cohorts of European descent (Discovery: 364 cases, 874 controls; Replication: 516 cases, 440,131 controls, and ARIC [Atherosclerosis Risk in Communities study]: 753 cases, 2247 controls). For analysis of common variants, we applied a sex-stratified logistic regression model followed by a meta-analysis of sex-specific odds ratios. Furthermore, we conducted a meta-analysis of overlapping common variants between the Discovery and Replication cohorts. For analysis of rare variants, we used a sex-stratified optimized sequence kernel association test model. Common variants results showed no statistically significant findings in the Discovery cohort. An intergenic common variant near SPANXN1 was statistically significant in the Replication cohort (p = 1.81 × 10",American journal of medical genetics. Part A,2024,"Aged; Female; Humans; Male; Middle Aged; Aortic Aneurysm, Thoracic; Case-Control Studies; Chromosomes, Human, X; Cohort Studies; Dissection, Thoracic Aorta; Gene Frequency; Genes, X-Linked; Genetic Association Studies; Genetic Predisposition to Disease; Genome-Wide Association Study; Polymorphism, Single Nucleotide",False,2
Million Veteran Program,38965201,The Landscape of Care for Women Veterans with Cancer: An Evidence Map.,"Women are the fastest growing veteran group in the US and the number of women veterans (WVs) with cancer is rising; however, little is known about this population. Cancer care for WVs is complex and it is essential to understand their unique needs and care coordination challenges to provide evidence-based care. The purpose of this review is to map the quantity, distribution, and characteristics of literature describing cancer and its treatment among WVs. We searched MEDLINE (via PubMed), Embase (Elsevier), and Web of Science Core Collection (Clarivate) from inception through January, 2024. Publications were eligible that reported gender-specific data on any aspect of cancer care among WVs. Data was abstracted by a single investigator with over-reading. Forty-six reports were included; 44 were observational and 19 had a women-only sample. There were no interventional reports and no qualitative reports had a patient sample. Breast cancer was the most commonly addressed (n = 19). There were six additional reports on sex-specific cancers. Many reports used large VA databases or previous trial data, creating the potential for patient overlap between reports. Among VA-specific areas of interest, only three reports evaluated the potential implications of racial differences and only two included a transgender population. No reports examined the effects of toxic exposures on cancer. Within the NCI Cancer Control Continuum, crosscutting areas were more commonly represented; over half (25) of the reports addressed epidemiology. There were few reports on focus areas and little overlap between focus and crosscutting areas. Existing literature provides an inadequate understanding of the population of WVs with cancer. There is scant information regarding the population of WVs with cancer, their care preferences or experiences, or how to best identify and address unmet healthcare needs. It is imperative to expand research to provide evidence-based care for this population.",Journal of general internal medicine,2024,Female; Humans; Neoplasms; United States; Veterans,False,2
Million Veteran Program,38355787,Pleiotropy and genetically inferred causality linking multisite chronic pain to substance use disorders.,"Individuals suffering from chronic pain develop substance use disorders (SUDs) more often than others. Understanding the shared genetic influences underlying the comorbidity between chronic pain and SUDs will lead to a greater understanding of their biology. Genome-wide association statistics were obtained from the UK Biobank for multisite chronic pain (MCP, N",Molecular psychiatry,2024,"Humans; Chronic Pain; Genome-Wide Association Study; Genetic Pleiotropy; Polymorphism, Single Nucleotide; Substance-Related Disorders; Male; Opioid-Related Disorders; Female; Alcoholism; Mendelian Randomization Analysis; Genetic Predisposition to Disease; Marijuana Abuse; United Kingdom; Comorbidity; Adult; Middle Aged",False,1
Million Veteran Program,38506808,Adrenal-Permissive Germline HSD3B1 Allele and Prostate Cancer Outcomes.,"The adrenal androgen-metabolizing 3β-hydroxysteroid dehydrogenase-1 enzyme, encoded by the HSD3B1 gene, catalyzes the rate-limiting step necessary for synthesizing nontesticular testosterone and dihydrotestosterone production. The common adrenal-permissive HSD3B1(1245C) allele is responsible for encoding the 3β-HSD1 protein with decreased susceptibility to degradation resulting in higher extragonadal androgen synthesis. Retrospective studies have suggested an association of the HSD3B1 adrenal-permissive homozygous genotype with androgen deprivation therapy resistance in prostate cancer. To evaluate differences in mortality outcomes by HSD3B1 genetic status among men with prostate cancer. This cohort study of patients with prostate cancer who were enrolled in the Million Veteran Program within the Veterans Health Administration (VHA) system between 2011 and 2023 collected genotyping and phenotyping information. HSD3B1 genotype status was categorized as AA (homozygous adrenal-restrictive), AC (heterozygous adrenal-restrictive), or CC (homozygous adrenal-permissive). The primary outcome of this study was prostate cancer-specific mortality (PCSM), defined as the time from diagnosis to death from prostate cancer, censored at the date of last VHA follow-up. Secondary outcomes included incidence of metastases and PCSM in predefined subgroups. Of the 5287 participants (median [IQR] age, 69 [64-74] years), 402 (7.6%) had the CC genotype, 1970 (37.3%) had the AC genotype, and 2915 (55.1%) had the AA genotype. Overall, the primary cause of death for 91 patients (1.7%) was prostate cancer. Cumulative incidence of PCSM at 5 years after prostate cancer diagnosis was higher among men with the CC genotype (4.0%; 95% CI, 1.7%-6.2%) compared with the AC genotype (2.1%; 95% CI, 1.3%-2.8%) and AA genotype (1.9%; 95% CI, 1.3%-2.4%) (P = .02). In the 619 patients who developed metastatic disease at any time, the cumulative incidence of PCSM at 5 years was higher among patients with the CC genotype (36.0%; 95% CI, 16.7%-50.8%) compared with the AC genotype (17.9%; 95% CI, 10.5%-24.7%) and AA genotype (18.5%; 95% CI, 12.0%-24.6%) (P = .01). In this cohort study of US veterans undergoing treatment for prostate cancer at the VHA, the HSD3B1 CC genotype was associated with inferior outcomes. The HSD3B1 biomarker may help identify patients who may benefit from therapeutic targeting of 3β-hydroxysteroid dehydrogenase-1 and the androgen-signaling axis.",JAMA network open,2024,Male; Humans; Aged; Alleles; Prostatic Neoplasms; Androgen Antagonists; Androgens; Cohort Studies; Retrospective Studies; Multienzyme Complexes; Germ Cells,False,0
Million Veteran Program,37949200,Association between systemic lupus erythematosus and myasthenia gravis: A population-based National Study.,"Systemic lupus erythematosus (SLE) and myasthenia gravis (MG) are autoimmune diseases. Previous case reports and case series suggest an association may exist between these diseases, as well as an increased risk of SLE after thymectomy for MG. We undertook this study to determine whether SLE and MG were associated in large cohorts. We searched the IBM Watson Health Explorys platform and the Department of Veterans Affairs Million Veteran Program (MVP) database for diagnoses of SLE and MG. In addition, we examined subjects enrolled in the Lupus Family Registry and Repository (LFRR) as well as controls for a diagnosis of MG. Among 59,780,210 individuals captured in Explorys, there were 25,750 with MG and 65,370 with SLE. 370 subjects had both. Those with MG were >10 times more likely to have SLE than those without MG. Those with both diseases were more likely to be women, African American, and at a younger age than MG subjects without SLE. In addition, the MG patients who underwent thymectomy had an increased risk of SLE compared to MG patients who had not undergone thymectomy (OR 3.11, 95% CI: 2.12 to 4.55). Autoimmune diseases such as pernicious anemia and miscellaneous comorbidities such as chronic kidney disease were significantly more common in MG patients who developed SLE. In the MVP, SLE and MG were also significantly associated. Association of SLE and MG in a large SLE cohort with rigorous SLE classification confirmed the association of SLE with MG at a similar level. While the number of patients with both MG and SLE is small, SLE and MG are strongly associated together in very large databases and a large SLE cohort.","Clinical immunology (Orlando, Fla.)",2024,"Female; Humans; Male; Lupus Erythematosus, Systemic; Myasthenia Gravis; Thymectomy",False,2
Million Veteran Program,38582945,"A multi-ancestry GWAS of Fuchs corneal dystrophy highlights the contributions of laminins, collagen, and endothelial cell regulation.","Fuchs endothelial corneal dystrophy (FECD) is a leading indication for corneal transplantation, but its molecular etiology remains poorly understood. We performed genome-wide association studies (GWAS) of FECD in the Million Veteran Program followed by multi-ancestry meta-analysis with the previous largest FECD GWAS, for a total of 3970 cases and 333,794 controls. We confirm the previous four loci, and identify eight novel loci: SSBP3, THSD7A, LAMB1, PIDD1, RORA, HS3ST3B1, LAMA5, and COL18A1. We further confirm the TCF4 locus in GWAS for admixed African and Hispanic/Latino ancestries and show an enrichment of European-ancestry haplotypes at TCF4 in FECD cases. Among the novel associations are low frequency missense variants in laminin genes LAMA5 and LAMB1 which, together with previously reported LAMC1, form laminin-511 (LM511). AlphaFold 2 protein modeling, validated through homology, suggests that mutations at LAMA5 and LAMB1 may destabilize LM511 by altering inter-domain interactions or extracellular matrix binding. Finally, phenome-wide association scans and colocalization analyses suggest that the TCF4 CTG18.1 trinucleotide repeat expansion leads to dysregulation of ion transport in the corneal endothelium and has pleiotropic effects on renal function.",Communications biology,2024,Humans; Fuchs' Endothelial Dystrophy; Genome-Wide Association Study; Transcription Factor 4; Collagen; Laminin,False,1
Million Veteran Program,38248536,"The Million Veteran Program 1990-1991 Gulf War Era Survey: An Evaluation of Veteran Response, Characteristics, and Representativeness of the Gulf War Era Veteran Population.","To address gaps in understanding the pathophysiology of Gulf War Illness (GWI), the VA Million Veteran Program (MVP) developed and implemented a survey to MVP enrollees who served in the U.S. military during the 1990-1991 Persian Gulf War (GW). Eligible Veterans were invited via mail to complete a survey assessing health conditions as well as GW-specific deployment characteristics and exposures. We evaluated the representativeness of this GW-era cohort relative to the broader population by comparing demographic, military, and health characteristics between respondents and non-respondents, as well as with all GW-era Veterans who have used Veterans Health Administration (VHA) services and the full population of U.S. GW-deployed Veterans. A total of 109,976 MVP GW-era Veterans were invited to participate and 45,270 (41%) returned a completed survey. Respondents were 84% male, 72% White, 8% Hispanic, with a mean age of 61.6 years (",International journal of environmental research and public health,2024,Humans; Female; Male; Middle Aged; Veterans; Gulf War; Military Personnel; Health Status; Health Surveys,False,2
Million Veteran Program,37710416,Measurement Invariance of the Neurobehavioral Symptom Inventory in Male and Female Million Veteran Program Enrollees Completing the Comprehensive Traumatic Brain Injury Evaluation.,This study evaluated measurement invariance across males and females on the Neurobehavioral Symptom Inventory (NSI) in U.S. military veterans enrolled in the VA Million Veteran Program. Participants (,Assessment,2024,"Humans; Male; Female; Brain Injuries, Traumatic; Veterans; Adult; Middle Aged; Factor Analysis, Statistical; United States; Psychometrics; Neuropsychological Tests; Reproducibility of Results; Aged; Sex Factors",False,0
Million Veteran Program,38845201,Transcriptome-wide association analysis identifies candidate susceptibility genes for prostate-specific antigen levels in men without prostate cancer.,"Deciphering the genetic basis of prostate-specific antigen (PSA) levels may improve their utility for prostate cancer (PCa) screening. Using genome-wide association study (GWAS) summary statistics from 95,768 PCa-free men, we conducted a transcriptome-wide association study (TWAS) to examine impacts of genetically predicted gene expression on PSA. Analyses identified 41 statistically significant (p < 0.05/12,192 = 4.10 × 10",HGG advances,2024,"Humans; Male; Prostate-Specific Antigen; Genome-Wide Association Study; Prostatic Neoplasms; Genetic Predisposition to Disease; Transcriptome; Gene Expression Profiling; Polymorphism, Single Nucleotide",False,1
