Biobank,PMID,Title,Abstract,Journal,Year,MeSH_Terms,is_preprint,cluster
All of Us,38878188,Increased risk of keloids in atopic dermatitis patients with allergic comorbidities: an all of us database analysis.,,Archives of dermatological research..,2024,"Humans; Dermatitis, Atopic; Keloid; Female; Male; Comorbidity; Adult; United States; Databases, Factual; Middle Aged; Adolescent; Young Adult; Risk Factors; Child",False,8
All of Us,38311536,Post stroke pain: Is there under-diagnosis in Black versus White patients?,"Stroke incidence is higher and stroke outcomes are poorer in Black patients compared to White patients. Poststroke pain, however, is not a well understood stroke outcome. Using the National Institutes of Health All of Us Research Program database, we hypothesized that the dataset would demonstrate proportionately higher relative risk of poststroke pain in the Black poststroke patient population compared to the White poststroke patient population. However, our analysis showed that Black stroke patients were diagnosed with poststroke pain at a similar rate as White stroke patients. As our results are not consistent with other poststroke outcomes in the literature, this study identifies a potentially underdiagnosed patient population, highlighting the need for further research.",Journal of the National Medical Association,2024,Humans; Black or African American; Pain; Population Health; Stroke; United States; White,False,2
All of Us,38897175,Racism is an ethical issue for healthcare artificial intelligence.,"There is growing attention and evidence that healthcare AI is vulnerable to racial bias. Despite the renewed attention to racism in the United States, racism is often disconnected from the literature on ethical AI. Addressing racism as an ethical issue will facilitate the development of trustworthy and responsible healthcare AI.",Cell reports. Medicine,2024,Humans; Artificial Intelligence; Racism; Delivery of Health Care; United States,False,5
All of Us,38059352,Platelet RNA Biomarker of Ticagrelor-Responsive Genes Is Associated With Platelet Function and Cardiovascular Events.,"Identifying patients with the optimal risk:benefit for ticagrelor is challenging. The aim was to identify ticagrelor-responsive platelet transcripts as biomarkers of platelet function and cardiovascular risk. Healthy volunteers (n=58, discovery; n=49, validation) were exposed to 4 weeks of ticagrelor with platelet RNA data, platelet function, and self-reported bleeding measured pre-/post-ticagrelor. RNA sequencing was used to discover platelet genes affected by ticagrelor, and a subset of the most informative was summarized into a composite score and tested for validation. This score was further analyzed (1) in CD34+ megakaryocytes exposed to an P2Y12 inhibitor in vitro, (2) with baseline platelet function in healthy controls, (3) in peripheral artery disease patients (n=139) versus patient controls (n=30) without atherosclerosis, and (4) in patients with peripheral artery disease for correlation with atherosclerosis severity and risk of incident major adverse cardiovascular and limb events. Ticagrelor exposure differentially expressed 3409 platelet transcripts. Of these, 111 were prioritized to calculate a Ticagrelor Exposure Signature score, which ticagrelor reproducibly increased in discovery and validation cohorts. Ticagrelor's effects on platelets transcripts positively correlated with effects of P2Y12 inhibition in primary megakaryocytes. In healthy controls, higher baseline scores correlated with lower baseline platelet function and with minor bleeding while receiving ticagrelor. In patients, lower scores independently associated with both the presence and extent of atherosclerosis and incident ischemic events. Ticagrelor-responsive platelet transcripts are a biomarker for platelet function and cardiovascular risk and may have clinical utility for selecting patients with optimal risk:benefit for ticagrelor use.","Arteriosclerosis, thrombosis, and vascular biology",2024,Humans; Ticagrelor; Platelet Aggregation Inhibitors; Clopidogrel; Purinergic P2Y Receptor Antagonists; Adenosine; Hemorrhage; Peripheral Arterial Disease; Biomarkers; Treatment Outcome; Acute Coronary Syndrome,False,0
All of Us,38160277,Session Introduction: Digital health technology data in biocomputing: Research efforts and considerations for expanding access (PSB2024).,"Data from digital health technologies (DHT), including wearable sensors like Apple Watch, Whoop, Oura Ring, and Fitbit, are increasingly being used in biomedical research. Research and development of DHT-related devices, platforms, and applications is happening rapidly and with significant private-sector involvement with new biotech companies and large tech companies (e.g. Google, Apple, Amazon, Uber) investing heavily in technologies to improve human health. Many academic institutions are building capabilities related to DHT research, often in cross-sector collaboration with technology companies and other organizations with the goal of generating clinically meaningful evidence to improve patient care, to identify users at an earlier stage of disease presentation, and to support health preservation and disease prevention. Large research consortia, cross-sector partnerships, and individual research labs are all represented in the current corpus of published studies. Some of the large research studies, like NIH's All of Us Research Program, make data sets from wearable sensors available to the research community, while the vast majority of data from wearable sensors and other DHTs are held by private sector organizations and are not readily available to the research community. As data are unlocked from the private sector and made available to the academic research community, there is an opportunity to develop innovative analytics and methods through expanded access. This is the second year for this Session which solicited research results leveraging digital health technologies, including wearable sensor data, describing novel analytical methods, and issues related to diversity, equity, inclusion (DEI) of the research, data, and the community of researchers working in this area. We particularly encouraged submissions describing opportunities for expanding and democratizing academic research using data from wearable sensors and related digital health technologies.",Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,2024,Humans; Digital Health; Population Health; Computational Biology; Technology,False,9
All of Us,39761672,Assessing the Impact of Multidisciplinary Cancer Consultations on Cancer Quality Metrics.,"Multidisciplinary cancer consultations play a critical role in the delivery of quality cancer care by promoting treatment planning and collaborative decision-making. The objective of this study was to evaluate associations between multidisciplinary cancer consultations and receipt of guideline-recommended adjuvant treatments among breast, colorectal, or non-small cell lung cancer patients and assess these associations between and within racial and ethnic groups. This is a population-based retrospective cohort study using the Surveillance, Epidemiology, and End Results (SEER), Medicare-linked data (2006-2016) to identify Medicare beneficiaries diagnosed with nonmetastatic breast, colorectal, or non-small cell lung cancer. Multidisciplinary cancer consultation was based on encounters with 2 or more oncology providers within 2 months of diagnosis. Cancer quality metrics assessed included receipt of guideline-recommended adjuvant cancer treatment for each cancer type. Patients with multidisciplinary cancer consultations were more likely to receive adjuvant cancer treatment compared with patients without multidisciplinary cancer consultations within racial and ethnic groups. However, non-Hispanic Black and Hispanic breast cancer patients with multidisciplinary cancer consultations were 24% and 41% less likely to receive hormone and radiation therapy, respectively, compared with NHWs with multidisciplinary cancer consultations. Patients with multidisciplinary cancer consultations were more likely to receive adjuvant cancer treatment, but racial and ethnic disparities in cancer care persist. Multidisciplinary cancer consultations are likely an important, but not fully sufficient, contributor to the receipt of adjuvant cancer treatment and may be a tool in the implementation of multipronged, team-based cancer care delivery models to reduce inequities in cancer-related outcomes.",American journal of clinical oncology,2024,"Humans; Female; Retrospective Studies; Referral and Consultation; Male; Aged; Breast Neoplasms; United States; SEER Program; Aged, 80 and over; Colorectal Neoplasms; Lung Neoplasms; Carcinoma, Non-Small-Cell Lung; Medicare; Quality of Health Care; Neoplasms; Patient Care Team",False,0
All of Us,39666044,"Association between non-melanoma skin cancer, psoriasis, and immunomodulatory therapy: a national epidemiologic study.","The association between psoriasis and non-melanoma skin cancer (NMSC) remains inconsistent despite biologic plausibility. Immunosuppressive effects of systemic psoriasis treatments have also been hypothesized to contribute to the development of NMSC as well. However, data assessing the risk of NMSC associated with immunomodulatory psoriasis medications, particularly newer biologic therapies, are limited.Our objective was to quantify the association between psoriasis, systemic psoriasis therapy, and NMSC accounting for other relevant factors such as smoking status and ultraviolet (UV) light exposure.We performed a cross-sectional, case-control study of 413,457 adults containing 7,478 psoriasis and 9,756 NMSC cases taken from the National Institutes of Health All of Us Research Program database (queried July 2024). NMSC, psoriasis, UV-light exposure, and drug exposures were defined using disease or drug classification codes. Smoking exposure was defined using survey data. Multivariable logistic regression models were used to assess relationships, providing adjusted odds ratios with 95% confidence intervals (aOR with 95% CI).After adjustment for UV-light exposure, coal tar exposure, smoking status, race, ethnicity, gender, age, income, and insurance status, psoriasis history was a significant predictor for NMSC (aOR 1.37 95% CI 1.22-1.52). Psoriasis patients exposed to immunomodulatory medications were also at higher odds of NMSC compared to psoriasis patients who were never exposed (aOR 1.26 95% CI 1.01-1.57). Of these drugs, IL-23 inhibitors (aOR 2.47 95% CI 1.17-5.18), Janus kinase inhibitors (aOR 2.32 95% CI 1.09-4.92), and azathioprine (aOR 2.16 95% CI 1.18-3.96) were the only classes that significantly contributed to increased NMSC risk in psoriasis patients.Psoriasis is independently associated with NMSC. While treatment with some classes of systemic medications is also associated with increased NMSC risk, therapeutic benefits are significant and should be weighed against this risk. NMSC is treatable and high-risk patients may benefit from increased surveillance or preventative counseling. Further prospective studies that assess medication dose and length of exposure should validate our findings.",Archives of dermatological research..,2024,Humans; Psoriasis; Male; Female; Middle Aged; Skin Neoplasms; Case-Control Studies; Adult; Cross-Sectional Studies; United States; Aged; Ultraviolet Rays; Risk Factors; Smoking; Immunomodulating Agents,False,8
All of Us,37860921,Participant-guided development of bilingual genomic educational infographics for Electronic Medical Records and Genomics Phase IV study.,"Developing targeted, culturally competent educational materials is critical for participant understanding of engagement in a large genomic study that uses computational pipelines to produce genome-informed risk assessments. Guided by the Smerecnik framework that theorizes understanding of multifactorial genetic disease through 3 knowledge types, we developed English and Spanish infographics for individuals enrolled in the Electronic Medical Records and Genomics Network. Infographics were developed to explain concepts in lay language and visualizations. We conducted iterative sessions using a modified ""think-aloud"" process with 10 participants (6 English, 4 Spanish-speaking) to explore comprehension of and attitudes towards the infographics. We found that all but one participant had ""awareness knowledge"" of genetic disease risk factors upon viewing the infographics. Many participants had difficulty with ""how-to"" knowledge of applying genetic risk factors to specific monogenic and polygenic risks. Participant attitudes towards the iteratively-refined infographics indicated that design saturation was reached. There were several elements that contributed to the participants' comprehension (or misunderstanding) of the infographics. Visualization and iconography techniques best resonated with those who could draw on prior experiences or knowledge and were absent in those without. Limited graphicacy interfered with the understanding of absolute and relative risks when presented in graph format. Notably, narrative and storytelling theory that informed the creation of a vignette infographic was most accessible to all participants. Engagement with the intended audience who can identify strengths and points for improvement of the intervention is necessary to the development of effective infographics.",Journal of the American Medical Informatics Association : JAMIA,2024,Humans; Communication; Data Visualization; Electronic Health Records; Genomics; Health Education,False,7
All of Us,39584661,Early COVID-19 Vaccine Initiation and Completion Among Cancer Survivors and Barriers to Vaccine Completion: Implications for Future COVID-19 Vaccination Uptake Rates.,"Cancer survivors are considered by public health officials as a high-risk group in the United States for severe complications from COVID-19. We aimed to characterize patterns of early uptake of the COVID-19 vaccine among cancer survivors and to determine modifiable barriers to vaccine completion that can be addressed to ensure future booster adherence. Cross-sectional data of vaccine uptake by summer 2021 was extracted from adult cancer survivors enrolled in the ""All of Us"" research program. Vaccine completion was determined based on receiving at least two doses. We assessed sociodemographic factors, socioeconomic barriers (education, income, health insurance status, housing, and employment status), and COVID-19 vaccine uptake by Summer 2021, employing multivariable ordinal logistic regression for those who were unvaccinated, had initiated vaccine uptake, and had completed COVID-19 vaccination. Of the 514 cancer survivors in the sample, 73.7% were fully vaccinated by summer 2021. Those who received no vaccine doses showed higher proportions of SES barriers, medical distrust, and perceived lack of need barriers. Race (non-Hispanic White vs. other) was not statistically significantly associated with vaccine uptake (OR (95% CI) = 0.94 (0.51, 1.70)), while for every additional SES barrier, there was a 40% decrease (OR (95% CI) = 0.60 (0.48, 0.75)) in the odds of receiving more COVID-19 vaccine doses. Higher medical distrust and perceived lack of need were associated with 56% (OR = 0.44, 95% CI: 0.32-0.59) and 39% (OR = 0.61, 95% CI: 0.43-0.87) lower odds, respectively. Racial/ethnic disparities in vaccine uptake may be explained by SES barriers. Addressing SES disparities and fostering medical trust may enhance future COVID-19 vaccination uptake rates for this high-risk group.",Cancer medicine,2024,Humans; COVID-19 Vaccines; Male; Female; Cancer Survivors; COVID-19; Middle Aged; Cross-Sectional Studies; Aged; Adult; United States; Vaccination; SARS-CoV-2; Neoplasms; Socioeconomic Factors; Vaccination Coverage,False,8
All of Us,38583580,Discovering clinical drug-drug interactions with known pharmacokinetics mechanisms using spontaneous reporting systems and electronic health records.,"Although the mechanisms behind pharmacokinetic (PK) drug-drug interactions (DDIs) are well-documented, bridging the gap between this knowledge and clinical evidence of DDIs, especially for serious adverse drug reactions (SADRs), remains challenging. While leveraging the FDA Adverse Event Reporting System (FAERS) database along with disproportionality analysis tends to detect a vast number of DDI signals, this abundance complicates further investigation, such as validation through clinical trials. Our study proposed a framework to efficiently prioritize these signals and assessed their reliability using multi-source Electronic Health Records (EHR) to identify top candidates for further investigation. We analyzed FAERS data spanning from January 2004 to March 2023, employing four established disproportionality methods: Proportional Reporting Ratio (PRR), Reporting Odds Ratio (ROR), Multi-item Gamma Poisson Shrinker (MGPS), and Bayesian Confidence Propagating Neural Network (BCPNN). Building upon these models, we developed four ranking models to prioritize DDI-SADR signals and cross-referenced signals with DrugBank. To validate the top-ranked signals, we employed longitudinal EHRs from Vanderbilt University Medical Center and the All of Us research program. The performance of each model was assessed by counting how many of the top-ranked signals were confirmed by EHRs and calculating the average ranking of these confirmed signals. Out of 189 DDI-SADR signals identified by all four disproportionality methods, only two were documented in the DrugBank database. By prioritizing the top 20 signals as determined by each of the four disproportionality methods and our four ranking models, 58 unique DDI-SADR signals were selected for EHR validations. Of these, five signals were confirmed. The ranking model, which integrated the MGPS and BCPNN, demonstrated superior performance by assigning the highest priority to those five EHR-confirmed signals. The fusion of disproportionality analysis with ranking models, validated through multi-source EHRs, presents a groundbreaking approach to pharmacovigilance. Our study's confirmation of five significant DDI-SADRs, previously unrecorded in the DrugBank database, highlights the essential role of advanced data analysis techniques in identifying ADRs.",Journal of biomedical informatics,2024,"Electronic Health Records; Humans; Drug Interactions; Adverse Drug Reaction Reporting Systems; Bayes Theorem; Drug-Related Side Effects and Adverse Reactions; United States; United States Food and Drug Administration; Databases, Factual; Neural Networks, Computer; Pharmacokinetics; Reproducibility of Results",False,1
All of Us,38951294,"Increased risk of allergic contact dermatitis in patients with cutaneous lichen planus and lichen planopilaris, but not cutaneous lupus erythematosus: An all of us database analysis.",,Archives of dermatological research..,2024,"Humans; Lichen Planus; Dermatitis, Allergic Contact; Female; Lupus Erythematosus, Cutaneous; Male; Middle Aged; Databases, Factual; Adult; United States; Aged; Risk Factors",False,0
All of Us,38967855,Top 20 dermatologic conditions affecting adult patients of color in the United States: insights from an All of Us Database analysis.,,Archives of dermatological research..,2024,"Humans; United States; Skin Diseases; Adult; Databases, Factual; Female; Male",False,0
All of Us,38714212,Predicting Postoperative Pain and Opioid Use with Machine Learning Applied to Longitudinal Electronic Health Record and Wearable Data.," Managing acute postoperative pain and minimizing chronic opioid use are crucial for patient recovery and long-term well-being.  This study explored using preoperative electronic health record (EHR) and wearable device data for machine-learning models that predict postoperative acute pain and chronic opioid use.  The study cohort consisted of approximately 347   The stacking ensemble model achieved the highest accuracy in predicting acute pain (0.68) and chronic opioid use (0.89). The area under the curve score for severe pain versus other pain was highest (0.88) when predicting acute postoperative pain. Values of logistic regression, random forest, extreme gradient boosting, and stacking ensemble ranged from 0.74 to 0.90 when predicting postoperative chronic opioid use. Variables from wearable devices played a prominent role in predicting both outcomes.  SHAP detection of individual risk factors for severe pain can help health care providers tailor pain management plans. Accurate prediction of postoperative chronic opioid use before surgery can help mitigate the risk for the outcomes we studied. Prediction can also reduce the chances of opioid overuse and dependence. Such mitigation can promote safer and more effective pain control for patients during their recovery.",Applied clinical informatics,2024,"Humans; Pain, Postoperative; Machine Learning; Electronic Health Records; Wearable Electronic Devices; Analgesics, Opioid; Male; Female; Middle Aged; Adult; Longitudinal Studies",False,8
All of Us,39207266,Applying Engagement Marketing and Human-Centered Design to Cocreate a Digital Decision Support Tool for Research Participation with LGBTQIA+ Community Members.,"We used engagement marketing and human-centered design principles to cocreate a digital decision support tool for research participation with LGBTQIA+ community members to help them make an informed decision about joining the All of Us Research Program. Building on results from the research phase, we conducted eight problem validation and solutioning workshops with 48 LGBTQIA+ community members. Community members validated barriers to engagement with ","Cyberpsychology, behavior and social networking",2024,Humans; Male; Female; Adult; Sexual and Gender Minorities; Community Participation; Marketing; Decision Support Techniques; Middle Aged,False,8
All of Us,39786404,Alcohol Use Disorder Polygenic Score Compared With Family History and ADH1B.,"Identification of individuals at high risk of alcohol use disorder (AUD) and subsequent application of prevention and intervention programs has been reported to decrease the incidence of AUD. The polygenic score (PGS), which measures an individual's genetic liability to a disease, can potentially be used to evaluate AUD risk. To assess the estimability and generalizability of the PGS, compared with family history and ADH1B, in evaluating the risk of AUD among populations of European ancestry. This genetic association study was conducted between October 1, 2023, and May 21, 2024. A 2-stage design was used. First, the pruning and thresholding method was used to calculate PGSs in the screening stage. Second, the estimability and generalizability of the best PGS was determined using 2 independent samples in the testing stage. Three cohorts ascertained to study AUD were used in the screening stage: the Collaborative Study on the Genetics of Alcoholism (COGA), the Study of Addiction: Genetics and Environment (SAGE), and the Australian Twin-Family Study of Alcohol Use Disorder (OZALC). The All of Us Research Program (AOU), which comprises participants with diverse backgrounds and conditions, and the Indiana Biobank (IB), consisting of Indiana University Health system patients, were used to test the best PGS. For the COGA, SAGE, and OZALC cohorts, cases with AUD were determined using Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition (DSM-IV) or Fifth Edition (DSM-5) criteria; controls did not meet any criteria or did not have any other substance use disorders. For the AOU and IB cohorts, cases with AUD were identified using International Classification of Diseases, Ninth Revision (ICD-9) or International Classification of Diseases, Tenth Revision (ICD-10) codes; controls were aged 21 years or older and did not have AUD. The PGS was calculated using single-nucleotide variants with concordant effects in 3 large-scale genome-wide association studies of AUD-related phenotypes. The main outcome was AUD determined with DSM-IV or DSM-5 criteria and ICD-9 or ICD-10 codes. Generalized linear mixed models and logistic regression models were used to analyze related and unrelated samples, respectively. The COGA, SAGE, and OZALC cohorts included a total of 8799 samples (6323 cases and 2476 controls; 50.6% were men). The AOU cohort had a total of 116 064 samples (5660 cases and 110 404 controls; 60.4% were women). The IB cohort had 6373 samples (936 cases and 5437 controls; 54.9% were women). The 5% of samples with the highest PGS in the AOU and IB cohorts were approximately 2 times more likely to develop AUD (odds ratio [OR], 1.96 [95% CI, 1.78-2.16]; P = 4.10 × 10-43; and OR, 2.07 [95% CI, 1.59-2.71]; P = 9.15 × 10-8, respectively) compared with the remaining 95% of samples; these ORs were comparable to family history of AUD. For the 5% of samples with the lowest PGS in the AOU and IB cohorts, the risk of AUD development was approximately half (OR, 0.53 [95% CI, 0.45-0.62]; P = 6.98 × 10-15; and OR, 0.57 [95% CI, 0.39-0.84]; P = 4.88 × 10-3) compared with the remaining 95% of samples; these ORs were comparable to the protective effect of ADH1B. PGS had similar estimabilities in male and female individuals. In this study of AUD risk among populations of European ancestry, PGSs were calculated using concordant single-nucleotide variants and the best PGS was tested in targeted datasets. The findings suggest that the PGS may potentially be used to evaluate AUD risk. More datasets with similar AUD prevalence as in general populations are needed to further test the generalizability of PGS.",JAMA network open,2024,"Adult; Female; Humans; Male; Middle Aged; Alcohol Dehydrogenase; Alcoholism; Genetic Predisposition to Disease; Genome-Wide Association Study; Multifactorial Inheritance; Polymorphism, Single Nucleotide; White People",False,2
All of Us,39239849,Molluscum contagiosum is associated with atopic dermatitis and sexually transmitted infections in a matched case-control study using a national database.,"Molluscum contagiosum (MC) is a poxvirus that manifests as firm, smooth, dome-shaped, umbilicated, flesh-colored papules. In adults, MC is commonly spread by sexual contact, and is self-limited in patients with intact immune systems but more widely distributed and difficult to treat in immunocompromised persons. We analyzed cases of adult MC for associations with immunosuppression, lifestyle risk factors, and sexually transmitted infections (STIs). Using the All of Us Research Program database, adults with MC were identified and matched with controls 1:10 based on demographic factors. Comorbidities, lifestyle risk factors, and medication exposures were analyzed. Odds ratios were calculated using logistic regression. Our analysis included 146 cases of adults with MC and 1460 demographic-matched controls. Patients with MC were 48 years old on average, 59% female, and majority White (82.5%). Controls were similar for all demographic features. Adults with MC were more likely to have syphilis (odds ratio (OR) 16; 95% confidence interval (CI) 2.57-99.5), human immunodeficiency virus (HIV) (OR 9.54; 95% CI 3.95-23.0), chlamydia (OR 6.24; 95% CI 2.38-16.4), condyloma acuminata (OR 13.9; 95% CI 7.36-26.2), genital herpes (OR 4.13; 95% CI 1.87-9.15), or atopic dermatitis (AD) (OR 2.85; 95% CI 1.5-5.4) (all  We showed that adult MC is associated with AD and STIs, including HIV, chlamydia, condyloma acuminata, genital herpes, and syphilis. Sexually active adolescents and adults and those diagnosed with AD may be screened for MC and counseled on their potentially increased risk.",International journal of STD & AIDS,2024,"Humans; Female; Male; Case-Control Studies; Dermatitis, Atopic; Middle Aged; Sexually Transmitted Diseases; Adult; Molluscum Contagiosum; Risk Factors; United States; Databases, Factual; Immunocompromised Host; Comorbidity",False,3
All of Us,39038968,Health Care Discrimination and Care Avoidance Due to Patient-Clinician Identity Discordance Among Sexual and Gender Minority Adults.,"Sexual and gender minority (SGM) adults experience poor health outcomes, in part due to frequent avoidance of necessary health care. Little is known, however, about factors contributing to patterns of health care utilization in this population. Using national data from the All of Us Research Program, this study evaluated the prevalence of care avoidance due to patient-clinician identity discordance (PCID) and its association with health care discrimination among SGM adults. Sexual minority (20.0% vs 9.4%; adjusted rate ratio [aRR] = 1.58; 95% CI, 1.49-1.67, ",Annals of family medicine,2024,Humans; Sexual and Gender Minorities; Male; Female; Adult; Middle Aged; United States; Physician-Patient Relations; Young Adult; Patient Acceptance of Health Care; Adolescent; Aged,False,8
All of Us,39113038,Evaluation of mean corpuscular volume among anemic people with HIV in North America following ART initiation.,"Anemia is common and associated with increased morbidity among people with HIV (PWH). Classification of anemia using the mean corpuscular volume (MCV) can help investigate the underlying causative factors of anemia. We characterize anemia using MCV among PWH receiving antiretroviral therapy (ART), and identify the risk factors for normocytic, macrocytic, and microcytic anemias. Including PWH with anemia (hemoglobin measure < 12.9 g/dL among men and < 11.9 g/dL among women) in the NA-ACCORD from 01/01/2007 to 12/31/2017, we estimated the annual distribution of normocytic (80-100 femtolitre (fL)), macrocytic (> 100 fL) or microcytic (< 80 fL) anemia based on the lowest hemoglobin within each year. Poisson regression models with robust variance and general estimating equations were used to estimate crude and adjusted prevalence ratios and 95% confidence intervals for risk factors for macrocytic (vs. normocytic) and microcytic (vs. normocytic) anemia stratified by sex. Among 37,984 hemoglobin measurements that identified anemia in 14,590 PWH, 27,909 (74%) were normocytic, 4257 (11%) were microcytic, and 5818 (15%) were macrocytic. Of the anemic PWH included over the study period, 1910 (13%) experienced at least one measure of microcytic anemia and 3208 (22%) at least one measure of macrocytic anemia. Normocytic anemia was most common among both males and females, followed by microcytic among females and macrocytic among males. Over time, the proportion of anemic PWH who have macrocytosis decreased while microcytosis increased. Macrocytic (vs. normocytic) anemia is associated with increasing age and comorbidities. With increasing age, microcytic anemia decreased among females but not males. A greater proportion of PWH with normocytic anemia had CD4 counts  In anemic PWH, normocytic anemia was most common. Over time macrocytic anemia decreased, and microcytic anemia increased irrespective of sex. Normocytic anemia is often due to chronic disease and may explain the greater risk for normocytic anemia among those with lower CD4 counts or recent ART initiation. Identified risk factors for type-specific anemias including sex, age, comorbidities, and HIV factors, can help inform targeted investigation into the underlying causes.",AIDS research and therapy,2024,Humans; HIV Infections; Male; Female; Erythrocyte Indices; Anemia; Adult; Middle Aged; Risk Factors; North America; Prevalence; Hemoglobins; Anti-HIV Agents; CD4 Lymphocyte Count,False,8
All of Us,37944098,Community Engagement Alliance (CEAL): A National Institutes of Health Program to Advance Health Equity.,,American journal of public health,2024,Humans; United States; Health Equity; National Institutes of Health (U.S.),False,4
All of Us,39258922,SIV infection in sooty mangabeys does not impact survival but changes the relative frequency of the main cause of death.,"Sooty mangabeys (SMs) are natural hosts of simian immunodeficiency virus (SIV) and do not progress to AIDS despite high viral replication. The main factors involved in the benign nature of this infection are (i) low level of immune activation, (ii) relative preservation of specific CD4+ T-cell subsets from direct virus infection, and (iii) absence of microbial translocation from the gut to the systemic circulation. To determine the impact of SIV infection on underlying cause of death, we retrospectively analyzed data from 307 SMs (219 SIV infected and 88 uninfected) housed at the Emory Primate Center that have died between 1986 and 2022. Interestingly, we found that SIV-infected SMs live ~4 years longer than SIV-uninfected SMs, although this result is hard to interpret due to differences in how animals were housed and assigned to specific experimental studies. While the causes of death were not different between SIV-infected and uninfected SMs that died before age 15 (i.e., adult), we found significant differences in the relative frequency of specific causes of death in the elderly population (≥15 years old). Specifically, we observed that SIV-infected SMs were more likely to die from infections but less likely to die from cardiovascular disease (and diabetes in female animals) as compared to uninfected SMs. While confirming the non-pathogenic nature of SIV infection in SMs, these data reveal, for the first time, a qualitative impact of SIV infection on the host physiology that induces a significant change in the mortality pattern in these natural SIV hosts. In this study, we demonstrate, for the first time, that the natural, non-pathogenic SIV infection of the African monkey SM has a clinical impact which is revealed in terms of main causes of mortality, which are significantly different in the infected animals as compared to the uninfected ones. Indeed, SIV-infected SMs are at higher risk of dying of infectious diseases but appear to be somewhat protected from cardiovascular causes of death. The identification of a specific pattern of mortality associated with the infection suggests that the host-pathogen interaction between SIV and the SM immune system, while non-pathogenic in nature, has a detectable impact on the overall health status of the animals.",mBio,2024,Animals; Cercocebus atys; Simian Acquired Immunodeficiency Syndrome; Simian Immunodeficiency Virus; Female; Male; Cause of Death; Retrospective Studies,False,0
All of Us,38245684,Access to healthcare among transgender women living with and without HIV in the United States: associations with gender minority stress and resilience factors.,"Transgender women (TW) experience significant inequities in healthcare access and health disparities compared to cisgender populations. Access to non-transition related healthcare is understudied among TW. We aimed to assess the association between access to care and gender minority stress and resilience factors among TW living with and without HIV in eastern and southern United States. This study was a cross-sectional analysis of baseline data drawn from a cohort of 1613 adult TW from the LITE Study. The cohort permitted participation through two modes: a site-based, technology-enhanced mode and an exclusively online (remote) mode. Exploratory and confirmatory factor analyses determined measurement models for gender minority stress, resilience, and healthcare access. Structural equation modeling was used to assess the relationships between these constructs. Models were evaluated within the overall sample and separately by mode and HIV status. Higher levels of gender minority stress, as measured by anticipated discrimination and non-affirmation were associated with decreased access to healthcare. Among TW living with HIV, higher levels of anticipated discrimination, non-affirmation, and social support were associated with decreased healthcare access. Among TW living without HIV in the site-based mode, resilience was positively associated with positive healthcare experiences and inversely associated with barriers to healthcare access. Among TW living without HIV in the online mode, anticipated discrimination was associated with barriers to healthcare access; resilience was positively associated with positive healthcare experiences and inversely associated with barriers to healthcare access. Gender minority stress was associated with increased barriers to healthcare access among TW in the US, regardless of HIV status. Resilience factors did not mediate this effect. Interventions aiming to increase healthcare access among TW can be aided by efforts to mitigate drivers of gender minority stress and improve patient experiences in healthcare facilities.",BMC public health,2024,"Adult; Humans; United States; Female; Transgender Persons; Cross-Sectional Studies; Resilience, Psychological; HIV Infections; Sexual and Gender Minorities; Health Services Accessibility; Gender Identity; Male",False,4
All of Us,39666613,"Pathogen class-specific transcriptional responses derived from PBMCs accurately discriminate between fungal, bacterial, and viral infections.","Immune responses during acute infection often contain canonical elements which are shared across the responses to an array of agents within a given pathogen class (i.e., respiratory viral infection). Identification of these shared, canonical elements across similar infections offers the potential for impacting development of novel diagnostics and therapeutics. In this way, analysis of host gene expression patterns ('signatures') in white blood cells has been shown to be useful for determining the etiology of some acute viral and bacterial infections. In order to study conserved immune elements shared across the host response to related pathogens, we performed in vitro human PBMC challenges with common fungal pathogens (Candida albicans, Cryptococcus neoformans and gattii); four strains of influenza virus (Influenza A/Puerto Rico/08/34 [H1N1, PR8], A/Brisbane/59/2007 [H1N1], A/Solomon Islands/3/2006 [H1N1], and A/Wisconsin/67/2005 [H3N2]); and gram-negative (Escherichia coli) and gram-positive (Streptococcus pneumoniae) bacteria. Exposed human cells were then analyzed for differential gene expression utilizing Affymetrix microarrays. Analysis of pathogen exposure of PBMCs revealed strong, conserved gene expression patterns representing these canonical immune response elements to each broad pathogen class. A 41-gene multinomial signature was developed which correctly classified fungal, viral, or bacterial exposure with 94-98% accuracy. Furthermore, a 21-gene signature consisting of a subset of the discriminatory PBMC-derived genes was capable of accurately differentiating human patients with invasive candidiasis, acute viral infection, or bacterial infection (AUC 0.94, 0.83, and 0.96 respectively). These data reinforce the conserved nature of the genomic responses in human peripheral blood cells upon exposure to infectious agents and highlight the potential for in vitro models to augment our ability to develop novel diagnostic classifiers for acute infectious diseases, particularly devastating fungal infections.",PloS one,2024,"Humans; Mycoses; Leukocytes, Mononuclear; Bacterial Infections; Virus Diseases; Gene Expression Profiling; Transcription, Genetic",False,5
